날짜,종목명,기사제목,감정상태
2023-01-31 16:42:00,LG화학,“올해 4조원 규모 시설투자 예상…대부분 차입 조달 예정”-LG화학 ...,0
2023-01-31 16:37:00,LG화학,"LG화학 ""올해 CAPEX 4조원 예상···투자금은 차입으로 조달 예...",0
2023-01-31 16:42:00,LG화학,"LG화학, ‘매출 효자’ 양극재 생산량 올해 50% 늘린다",1
2023-01-31 16:32:00,LG화학,LG화학 작년 창사후 처음으로 50조 매출 넘어,1
2023-01-31 16:15:00,LG화학,LG화학 작년 영업익 40.4% 감소…엔솔 덕에 매출 50조원 첫 돌...,2
2023-01-31 16:38:00,LG화학,“테슬라 오더컷은 사실무근”-LG화학 컨콜,0
2023-01-31 16:30:00,LG화학,"[컨콜] LG화학 ""테슬라 오더 컷, 사실 무근""",2
2023-01-31 16:29:00,LG화학,"LG화학 ""(첨단소재 관련)고객사 오더컷 루머는 사실 무근""",2
2023-01-31 16:35:00,LG화학,"‘석유화학 부진’ LG화학, 지난해 영업이익 40% 감소",2
2023-01-31 16:33:00,LG화학,"LG화학, 창사 이래 첫 매출 50조 돌파",1
2023-01-31 16:21:00,LG화학,"LG화학, 지난해 매출액 50조원 넘어서…영업익은 40%↓",1
2023-01-31 16:35:00,LG화학,"“첨단소재 부문, 10% 내외 수익성 확보 기대”-LG화학 컨콜",1
2023-01-31 16:26:00,LG화학,"LG화학 ""올해 첨단소재 사업 10% 내외 수익성 확보 기대""",1
2023-01-31 16:23:00,LG화학,"[IR]LG화학 ""올해 첨단소재 부문 수익성 10%…메탈 재고 효과 ...",1
2023-01-31 16:30:00,LG화학,“중국 리오프닝 따른 석화 시황 점진적 개선 전망”-LG화학 컨콜,1
2023-01-31 16:21:00,LG화학,"LG화학, 지난해 영업익 2조9957억원...전년 대비 40.4%↓",1
2023-01-31 16:17:00,LG화학,"LG화학, 작년 영업익 2조9957억원… 전년比 40.4% 감소",2
2023-01-31 15:48:00,LG화학,"LG화학, 연매출 첫 50조원 돌파···매출 51.9조원·영업이익 3...",1
2023-01-31 16:16:00,LG화학,"LG화학, 작년 4Q 영업익, 1912억...전년비 74.5%↓",1
2023-01-31 16:05:00,LG화학,"LG화학, 작년 영업익 2조9957억…전년비 40.4%↓[주목 e공시]",1
2023-01-31 16:00:00,LG화학,"LG화학, 지난해 영업익 2조9957억원…전년비 40.4% 감소",2
2023-01-31 16:30:00,LG화학,“중국 리오프닝 따른 석화 시황 점진적 개선 전망”-LG화학 컨콜,1
2023-01-31 16:29:00,LG화학,"LG화학 ""(첨단소재 관련)고객사 오더컷 루머는 사실 무근""",2
2023-01-31 16:26:00,LG화학,"LG화학 ""올해 첨단소재 사업 10% 내외 수익성 확보 기대""",1
2023-01-31 16:23:00,LG화학,"[IR]LG화학 ""올해 첨단소재 부문 수익성 10%…메탈 재고 효과 ...",1
2023-01-31 16:21:00,LG화학,"LG화학, 지난해 영업익 2조9957억원...전년 대비 40.4%↓",1
2023-01-31 16:17:00,LG화학,"LG화학, 작년 영업익 2조9957억원… 전년比 40.4% 감소",2
2023-01-31 15:48:00,LG화학,"LG화학, 연매출 첫 50조원 돌파···매출 51.9조원·영업이익 3...",1
2023-01-31 16:21:00,LG화학,"LG화학, 지난해 매출액 50조원 넘어서…영업익은 40%↓",1
2023-01-31 16:16:00,LG화학,"LG화학, 작년 4Q 영업익, 1912억...전년비 74.5%↓",1
2023-01-31 16:15:00,LG화학,LG화학 작년 영업익 40.4% 감소…엔솔 덕에 매출 50조원 첫 돌파...,2
2023-01-31 16:05:00,LG화학,"LG화학, 작년 영업익 2조9957억…전년비 40.4%↓[주목 e공시]",1
2023-01-31 16:00:00,LG화학,"LG화학, 지난해 영업익 2조9957억원…전년비 40.4% 감소",2
2023-01-31 15:58:00,LG화학,"LG화학, 올해 배터리 제외 연매출 32.2조원 목표 제시",1
2023-01-31 16:00:00,LG화학,"LG화학, 지난해 영업익 2조9957억원…전년비 40.4% 감소",2
2023-01-31 15:58:00,LG화학,"LG화학, 올해 배터리 제외 연매출 32.2조원 목표 제시",1
2023-01-31 15:58:00,LG화학,"LG화학, 보통주 1만원·우선주 1만50원 현금배당 결정",1
2023-01-31 15:53:00,LG화학,"[속보]LG화학, 작년 영업익 2조9956억…전년比 40% ↓",1
2023-01-31 15:52:00,LG화학,LG화학 작년 영업익 2조9천957억원…전년 대비 40.4% 감소,2
2023-01-31 15:49:00,LG화학,"LG화학, 지난해 매출액 51조8649억…전년비 21.8% ↑",2
2023-01-31 15:48:00,LG화학,"LG화학, 연매출 첫 50조원 돌파···매출 51.9조원·영업이익 3....",1
2023-01-30 16:44:00,LG화학,"""우리도 중국 수혜주""…효성티앤씨·LG화학도 웃었다",1
2023-01-25 11:09:00,LG화학,"고기능 플라스틱 1등 LG화학, 美 노린다",1
2023-01-25 10:16:00,LG화학,"중국 꺾고 ‘고기능 플라스틱’ 1등 LG화학, 美 노린다…테크센터 9...",1
2023-01-24 17:29:00,LG화학,"롯데케미칼 1.2조, LG화학 8천억…일찌감치 현금 확보한 유화업계",1
2023-01-24 17:29:00,LG화학,"롯데케미칼 1.2조, LG화학 8천억…일찌감치 현금 확보한 유화업계",1
2023-01-22 09:05:00,LG화학,[#나눔동행] 우리가락으로 나눔 실천 LG화학 김명일씨,1
2023-01-22 06:02:00,LG화학,KT&G·LG화학·SK이노베이션 도입…내부 탄소 가격제 주목받는 이유,1
2023-01-21 09:01:00,LG화학,LG화학 최초 외부인 CEO 신학철 부회장[ 금주의 CEO],0
2023-01-21 07:01:00,LG화학,[화학의 생존방식]①이게 LG화학 사업구조 맞나요,0
2023-01-19 20:51:00,LG화학,신학철 LG화학 부회장과 악수하는 이재용 삼성전자 회장,0
2023-01-19 18:41:00,LG화학,"LG화학, 美항암신약 회사 아베오 인수 완료",1
2023-01-19 11:37:00,LG화학,"LG화학, 美 바이오벤처 '아베오' 인수 마무리",1
2023-01-19 11:17:00,LG화학,"LG화학, 7000억 투자 ‘아베오’ 인수...항암 분야 ‘글로벌 톱...",1
2023-01-19 09:48:00,LG화학,"LG화학, 미국 항암신약 기업 '아베오' 인수 이달 마무리",1
2023-01-19 09:44:00,LG화학,"LG화학, 美 아베오 인수 마무리...신학철 부회장 “글로벌 톱30 ...",1
2023-01-19 18:40:00,LG화학,"신학철 ""LG화학 세계 톱30 제약사 도약""",0
2023-01-19 17:56:00,LG화학,"[리더스클럽] ""美 항암시장 선도""…LG화학 '아베오' 품고 글로벌 ...",1
2023-01-19 11:12:00,LG화학,"LG화학, '항암신약' 아베오 인수 마무리…""글로벌 30대 제약사 도...",1
2023-01-19 10:17:00,LG화학,"LG화학, 아베오 인수 마무리",1
2023-01-19 09:52:00,LG화학,"LG화학, 아베오 인수 마무리…""글로벌 30위 제약사 도약 가속""",1
2023-01-19 17:53:00,LG화학,"[리더스클럽]LG화학, 올 R&D에 3400억…통풍·비만 신약 임상에 ...",0
2023-01-19 13:54:00,LG화학,"HJ중공업, LG화학 오산CS캠퍼스 증축공사 수주",1
2023-01-19 13:51:00,LG화학,"HJ중공업, 750억 규모 LG화학 오산캠퍼스 증축공사 수주",1
2023-01-19 13:43:00,LG화학,"HJ중공업, 750억 규모 LG화학 오산CS캠퍼스 증축공사 수주",1
2023-01-19 13:36:00,LG화학,"HJ중공업, 750억 규모 LG화학 오산캠퍼스 증축 공사 수주[주목 ...",1
2023-01-19 13:46:00,LG화학,"LG화학, 미국 항암신약 기업 아베오 인수 마무리…2030년까지 4개 ...",1
2023-01-19 11:34:00,LG화학,최대 항암시장에 둥지 튼 LG화학…신약기업 아베오와 ‘한살림’,1
2023-01-19 11:10:00,LG화학,"LG화학, 美 항암신약 기업 ‘아베오’ 인수 매듭…“글로벌 30위 제...",1
2023-01-19 09:58:00,LG화학,"LG화학, 美항암 기업 '아베오' 인수 마무리…""글로벌 탑30 도약""",1
2023-01-19 09:48:00,LG화학,아베오 인수 마무리한 LG화학…FDA 승인 항암제 확보,1
2023-01-19 09:29:00,LG화학,"LG화학, 미국 항암신약 기업 아베오 인수합병 마무리",1
2023-01-19 13:54:00,LG화학,"HJ중공업, LG화학 오산CS캠퍼스 증축공사 수주",1
2023-01-19 13:51:00,LG화학,"HJ중공업, 750억 규모 LG화학 오산캠퍼스 증축공사 수주",1
2023-01-19 13:43:00,LG화학,"HJ중공업, 750억 규모 LG화학 오산CS캠퍼스 증축공사 수주",1
2023-01-19 13:36:00,LG화학,"HJ중공업, 750억 규모 LG화학 오산캠퍼스 증축 공사 수주[주목 ...",1
2023-01-19 13:46:00,LG화학,"LG화학, 미국 항암신약 기업 아베오 인수 마무리…2030년까지 4개 ...",1
2023-01-19 11:34:00,LG화학,최대 항암시장에 둥지 튼 LG화학…신약기업 아베오와 ‘한살림’,1
2023-01-19 11:10:00,LG화학,"LG화학, 美 항암신약 기업 ‘아베오’ 인수 매듭…“글로벌 30위 제...",1
2023-01-19 09:58:00,LG화학,"LG화학, 美항암 기업 '아베오' 인수 마무리…""글로벌 탑30 도약""",1
2023-01-19 09:48:00,LG화학,아베오 인수 마무리한 LG화학…FDA 승인 항암제 확보,1
2023-01-19 09:29:00,LG화학,"LG화학, 미국 항암신약 기업 아베오 인수합병 마무리",1
2023-01-19 11:37:00,LG화학,"LG화학, 美 바이오벤처 '아베오' 인수 마무리",1
2023-01-19 11:17:00,LG화학,"LG화학, 7000억 투자 ‘아베오’ 인수...항암 분야 ‘글로벌 톱...",1
2023-01-19 09:48:00,LG화학,"LG화학, 미국 항암신약 기업 '아베오' 인수 이달 마무리",1
2023-01-19 09:44:00,LG화학,"LG화학, 美 아베오 인수 마무리...신학철 부회장 “글로벌 톱30 ...",1
2023-01-19 11:12:00,LG화학,"LG화학, '항암신약' 아베오 인수 마무리…""글로벌 30대 제약사 도약...",1
2023-01-19 10:17:00,LG화학,"LG화학, 아베오 인수 마무리",1
2023-01-19 09:52:00,LG화학,"LG화학, 아베오 인수 마무리…""글로벌 30위 제약사 도약 가속""",1
2023-01-19 06:00:00,LG화학,LG화학 회사채 '완판' 성공…4천억 모집에 3.8조 몰렸다,1
2023-01-18 15:12:00,LG화학,"'매년 조 단위 투자'···LG화학, 회사채 완판에 투자금 걱정 덜었다",2
2023-01-18 08:38:00,LG화학,"""LG화학, 양극재 부문 바닥 확인….장기 성장성 부각될 것""",1
2023-01-18 07:53:00,LG화학,"""LG화학, 단기부침보단 장기 성장성 더 부각될 것""-한국",1
2023-01-17 17:58:00,LG화학,LG화학 회사채엔 4조 몰렸는데…'A'급 효성화학은 참패,0
2023-01-17 10:05:00,LG화학,시장이 사랑하는 LG화학…'4兆' 역대급 수요 확보 기대 [마켓브리핑],1
2023-01-16 16:09:00,LG화학,"LG화학, 유럽·미국에 양극재·분리막 생산기지 확대",1
2023-01-19 10:17:00,LG화학,"LG화학, 아베오 인수 마무리",1
2023-01-19 09:52:00,LG화학,"LG화학, 아베오 인수 마무리…""글로벌 30위 제약사 도약 가속""",1
2023-01-19 09:58:00,LG화학,"LG화학, 美항암 기업 '아베오' 인수 마무리…""글로벌 탑30 도약""",1
2023-01-19 09:48:00,LG화학,아베오 인수 마무리한 LG화학…FDA 승인 항암제 확보,1
2023-01-19 09:29:00,LG화학,"LG화학, 미국 항암신약 기업 아베오 인수합병 마무리",1
2023-01-19 09:48:00,LG화학,"LG화학, 미국 항암신약 기업 '아베오' 인수 이달 마무리",1
2023-01-19 09:44:00,LG화학,"LG화학, 美 아베오 인수 마무리...신학철 부회장 “글로벌 톱30 ...",1
2023-01-19 06:00:00,LG화학,LG화학 회사채 '완판' 성공…4천억 모집에 3.8조 몰렸다,1
2023-01-18 15:12:00,LG화학,"'매년 조 단위 투자'···LG화학, 회사채 완판에 투자금 걱정 덜었다",2
2023-01-18 08:38:00,LG화학,"""LG화학, 양극재 부문 바닥 확인….장기 성장성 부각될 것""",1
2023-01-18 07:53:00,LG화학,"""LG화학, 단기부침보단 장기 성장성 더 부각될 것""-한국",1
2023-01-17 17:58:00,LG화학,LG화학 회사채엔 4조 몰렸는데…'A'급 효성화학은 참패,0
2023-01-17 10:05:00,LG화학,시장이 사랑하는 LG화학…'4兆' 역대급 수요 확보 기대 [마켓브리핑],1
2023-01-16 16:09:00,LG화학,"LG화학, 유럽·미국에 양극재·분리막 생산기지 확대",1
2023-01-15 18:23:00,LG화학,다보스포럼 협의체 의장에…신학철 LG화학 부회장 선출,0
2023-01-15 14:14:00,LG화학,"신학철 LG화학 부회장, 韓기업인 최초 다보스포럼 산업협의체 의장",0
2023-01-15 11:10:00,LG화학,"신학철 LG화학 부회장, 다보스 산하 산업협의체 의장 선출",0
2023-01-15 11:02:00,LG화학,"신학철 LG화학 부회장, 다보스포럼 산하 산업 협의체 의장 선출…韓 ...",0
2023-01-15 11:01:00,LG화학,"신학철 LG화학 부회장, 국내 기업인 최초로 WEF 산업협의체 의장 ...",0
2023-01-15 11:00:00,LG화학,"LG화학 신학철, 韓기업인 최초 다보스포럼 산업협의체 의장 선출",0
2023-01-15 11:00:00,LG화학,"신학철 LG화학 부회장, 한인 최초 다보스포럼 '화학산업' 의장",0
2023-01-18 07:53:00,LG화학,"""LG화학, 단기부침보단 장기 성장성 더 부각될 것""-한국",1
2023-01-17 17:58:00,LG화학,LG화학 회사채엔 4조 몰렸는데…'A'급 효성화학은 참패,0
2023-01-17 10:05:00,LG화학,시장이 사랑하는 LG화학…'4兆' 역대급 수요 확보 기대 [마켓브리핑],1
2023-01-16 16:09:00,LG화학,"LG화학, 유럽·미국에 양극재·분리막 생산기지 확대",1
2023-01-15 18:23:00,LG화학,다보스포럼 협의체 의장에…신학철 LG화학 부회장 선출,0
2023-01-15 14:14:00,LG화학,"신학철 LG화학 부회장, 韓기업인 최초 다보스포럼 산업협의체 의장",0
2023-01-15 11:10:00,LG화학,"신학철 LG화학 부회장, 다보스 산하 산업협의체 의장 선출",0
2023-01-15 11:02:00,LG화학,"신학철 LG화학 부회장, 다보스포럼 산하 산업 협의체 의장 선출…韓 ...",0
2023-01-15 11:01:00,LG화학,"신학철 LG화학 부회장, 국내 기업인 최초로 WEF 산업협의체 의장 ...",0
2023-01-15 11:00:00,LG화학,"LG화학 신학철, 韓기업인 최초 다보스포럼 산업협의체 의장 선출",0
2023-01-15 11:00:00,LG화학,"신학철 LG화학 부회장, 한인 최초 다보스포럼 '화학산업' 의장",0
2023-01-15 11:30:00,LG화학,"LG화학 신학철, 韓 기업인 최초 다보스포럼 협의체 의장 선출",0
2023-01-15 11:02:00,LG화학,"LG화학 신학철, 다보스포럼 또 간다…화학·첨단소재 글로벌 리더 ‘우...",0
2023-01-15 11:01:00,LG화학,"신학철 LG화학 부회장, 다보스포럼 산하 산업협의체 의장 선출",0
2023-01-14 10:01:00,LG화학,미국에서 허가받고도 유럽 임상 3상 철회한 LG화학 [임상이몽],1
2023-01-14 07:05:00,LG화학,"LG화학, 해양 쓰레기 문제 해결사로…“플라스틱 원료로 재활용”",0
2023-01-13 09:54:00,LG화학,"신학철 LG화학 부회장 “투자금 조달, 큰 문제 없다”",0
2023-01-13 08:46:00,LG화학,"신학철 LG화학 부회장, 엔솔 지분 매각 계획에 ""드릴 말씀 없어""",0
2023-01-12 18:04:00,LG화학,"LG화학, 폐어망으로 재생플라스틱 만든다",0
2023-01-12 15:36:00,LG화학,"LG화학, 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-12 13:58:00,LG화학,"LG화학, 해양 폐기물로 재활용 플라스틱 제작",0
2023-01-12 11:06:00,LG화학,"LG화학, 해양폐기물로 플라스틱 만든다",0
2023-01-12 09:48:00,LG화학,"LG화학, 해양폐기물 원료로 플라스틱 만든다",0
2023-01-12 09:31:00,LG화학,"LG화학, 바닷속 폐어망으로 재활용 플라스틱 만든다",0
2023-01-12 08:56:00,LG화학,"LG화학, ‘바다의 골칫거리’ 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-15 11:01:00,LG화학,"신학철 LG화학 부회장, 국내 기업인 최초로 WEF 산업협의체 의장 선...",0
2023-01-15 11:00:00,LG화학,"LG화학 신학철, 韓기업인 최초 다보스포럼 산업협의체 의장 선출",0
2023-01-15 11:00:00,LG화학,"신학철 LG화학 부회장, 한인 최초 다보스포럼 '화학산업' 의장",0
2023-01-15 11:01:00,LG화학,"신학철 LG화학 부회장, 다보스포럼 산하 산업협의체 의장 선출",0
2023-01-14 10:01:00,LG화학,미국에서 허가받고도 유럽 임상 3상 철회한 LG화학 [임상이몽],1
2023-01-14 07:05:00,LG화학,"LG화학, 해양 쓰레기 문제 해결사로…“플라스틱 원료로 재활용”",0
2023-01-13 09:54:00,LG화학,"신학철 LG화학 부회장 “투자금 조달, 큰 문제 없다”",0
2023-01-13 08:46:00,LG화학,"신학철 LG화학 부회장, 엔솔 지분 매각 계획에 ""드릴 말씀 없어""",0
2023-01-12 18:04:00,LG화학,"LG화학, 폐어망으로 재생플라스틱 만든다",0
2023-01-12 15:36:00,LG화학,"LG화학, 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-12 13:58:00,LG화학,"LG화학, 해양 폐기물로 재활용 플라스틱 제작",0
2023-01-12 11:06:00,LG화학,"LG화학, 해양폐기물로 플라스틱 만든다",0
2023-01-12 09:48:00,LG화학,"LG화학, 해양폐기물 원료로 플라스틱 만든다",0
2023-01-12 09:31:00,LG화학,"LG화학, 바닷속 폐어망으로 재활용 플라스틱 만든다",0
2023-01-12 08:56:00,LG화학,"LG화학, ‘바다의 골칫거리’ 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-12 17:59:00,LG화학,LG엔솔 지분 매각 가능성에…신학철 LG화학 부회장 답변은?,0
2023-01-12 17:57:00,LG화학,"신학철 LG화학 부회장, LG엔솔 지분 매각 일축..""투자금 조달 문...",0
2023-01-12 17:39:00,LG화학,"신학철 LG화학 부회장 ""올 상반기까지 어려워…주요 사업은 전지재료""",0
2023-01-12 14:02:00,LG화학,"LG화학, 넷스파와 화학적 재활용 원료 공급 업무협약 체결",1
2023-01-12 09:40:00,LG화학,"LG화학, 넷스파와 화학적 재활용 원료 공급 업무협약",1
2023-01-12 11:32:00,LG화학,LG화학 ‘바다의 골칫거리’ 해양폐기물로 재활용 플라스틱 만들어요,0
2023-01-12 08:55:00,LG화학,"LG화학, '바다 골칫거리' 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-12 08:54:00,LG화학,"LG화학, 해양폐기물로 재활용 플라스틱 생산..넷스파와 MOU",1
2023-01-12 08:39:00,LG화학,"LG화학, 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-12 08:48:00,LG화학,그물·폐플라스틱..LG화학 바다 쓰레기서 자원 캐낸다,0
2023-01-12 17:57:00,LG화학,"신학철 LG화학 부회장, LG엔솔 지분 매각 일축..""투자금 조달 문제...",0
2023-01-12 17:39:00,LG화학,"신학철 LG화학 부회장 ""올 상반기까지 어려워…주요 사업은 전지재료""",0
2023-01-12 15:36:00,LG화학,"LG화학, 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-12 13:58:00,LG화학,"LG화학, 해양 폐기물로 재활용 플라스틱 제작",0
2023-01-12 11:06:00,LG화학,"LG화학, 해양폐기물로 플라스틱 만든다",0
2023-01-12 09:48:00,LG화학,"LG화학, 해양폐기물 원료로 플라스틱 만든다",0
2023-01-12 09:31:00,LG화학,"LG화학, 바닷속 폐어망으로 재활용 플라스틱 만든다",0
2023-01-12 08:56:00,LG화학,"LG화학, ‘바다의 골칫거리’ 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-12 14:02:00,LG화학,"LG화학, 넷스파와 화학적 재활용 원료 공급 업무협약 체결",1
2023-01-12 09:40:00,LG화학,"LG화학, 넷스파와 화학적 재활용 원료 공급 업무협약",1
2023-01-12 11:32:00,LG화학,LG화학 ‘바다의 골칫거리’ 해양폐기물로 재활용 플라스틱 만들어요,0
2023-01-12 08:55:00,LG화학,"LG화학, '바다 골칫거리' 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-12 08:54:00,LG화학,"LG화학, 해양폐기물로 재활용 플라스틱 생산..넷스파와 MOU",1
2023-01-12 08:39:00,LG화학,"LG화학, 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-12 08:48:00,LG화학,그물·폐플라스틱..LG화학 바다 쓰레기서 자원 캐낸다,0
2023-01-11 16:14:00,LG화학,"尹도 가는 다보스포럼···신학철 LG화학 부회장, 3년 연속 '발도장'",0
2023-01-11 10:19:00,LG화학,"LG화학, 31일 기업설명회 개최",0
2023-01-10 18:10:00,LG화학,"LG화학, 통풍치료제 유럽 임상3상 철회",1
2023-01-10 17:55:00,LG화학,"LG화학, 통풍치료제 유럽 임상3상 철회…""상반기 재신청""",1
2023-01-10 15:48:00,LG화학,"LG화학, 스페인 통풍 신약 임상3상 계획 철회…""재신청 예정""",1
2023-01-10 15:08:00,LG화학,"LG화학, 통풍치료제 임상3상 철회키로",1
2023-01-10 14:25:00,LG화학,"LG화학, 통풍치료제 임상3상 철회 결정",1
2023-01-10 14:21:00,LG화학,"LG화학, 통풍 치료제 유럽 임상 3상 자진 철회",1
2023-01-10 17:46:00,LG화학,"LG화학, 금속 대체 플라스틱 소재 미쓰비시車에 적용",1
2023-01-10 17:37:00,LG화학,LG화학 금속 대체 플라스틱 日 미쓰비시 자동차에 적용,0
2023-01-10 12:06:00,LG화학,"LG화학, 미쓰비시에 ‘금속대체 플라스틱’ 공급",1
2023-01-10 10:03:00,LG화학,"[특징주] LG화학, 日 미쓰비시 ‘금속 대체 플라스틱’ 납품 소식 ...",1
2023-01-10 09:25:00,LG화학,"[특징주]LG화학, 미쓰비시 車에 경량화 소재 공급에 강세",1
2023-01-10 09:09:00,LG화학,"LG화학 품고 달리는 미쓰비시車, 8kg 가벼워진다",0
2023-01-10 09:08:00,LG화학,"LG화학 '금속 대체 플라스틱', 일본 미쓰비시 자동차에 사용",0
2023-01-10 09:06:00,LG화학,"LG화학 '금속 대체 플라스틱', 일본 미쓰비시 자동차에 사용",0
2023-01-10 08:58:00,LG화학,LG화학 ‘금속 대체 플라스틱’ 미쓰비시 자동차에 적용,0
2023-01-10 08:38:00,LG화학,LG화학 '금속 대체 플라스틱' 日 미쓰비시 자동차에 사용,0
2023-01-10 16:41:00,LG화학,"LG화학, ‘금속 대체 플라스틱’ 미쓰비시자동차에 적용",0
2023-01-10 14:30:00,LG화학,"LG화학, 미쓰비시 車 3종에 ‘금속 대체 플라스틱’ 적용",0
2023-01-10 09:32:00,LG화학,"""車펜더 4kg나 가볍게'…LG화학, 정전도장플라스틱 미쓰비시에 공급",0
2023-01-10 09:22:00,LG화학,"LG화학, 플라스틱소재 日미쓰비시 납품…車외장재 활용",1
2023-01-10 09:11:00,LG화학,"LG화학, 미쓰비시 자동차 3종에 ‘금속 대체 플라스틱’ 적용",0
2023-01-10 08:31:00,LG화학,LG화학 '금속 대체 플라스틱' 미쓰비시 자동차에 적용,0
2023-01-12 08:56:00,LG화학,"LG화학, ‘바다의 골칫거리’ 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-12 08:55:00,LG화학,"LG화학, '바다 골칫거리' 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-12 08:54:00,LG화학,"LG화학, 해양폐기물로 재활용 플라스틱 생산..넷스파와 MOU",1
2023-01-12 08:39:00,LG화학,"LG화학, 해양폐기물로 재활용 플라스틱 만든다",0
2023-01-12 08:48:00,LG화학,그물·폐플라스틱..LG화학 바다 쓰레기서 자원 캐낸다,0
2023-01-11 16:14:00,LG화학,"尹도 가는 다보스포럼···신학철 LG화학 부회장, 3년 연속 '발도장'",0
2023-01-11 10:19:00,LG화학,"LG화학, 31일 기업설명회 개최",0
2023-01-10 18:10:00,LG화학,"LG화학, 통풍치료제 유럽 임상3상 철회",1
2023-01-10 17:55:00,LG화학,"LG화학, 통풍치료제 유럽 임상3상 철회…""상반기 재신청""",1
2023-01-10 15:48:00,LG화학,"LG화학, 스페인 통풍 신약 임상3상 계획 철회…""재신청 예정""",1
2023-01-10 15:08:00,LG화학,"LG화학, 통풍치료제 임상3상 철회키로",1
2023-01-10 14:25:00,LG화학,"LG화학, 통풍치료제 임상3상 철회 결정",1
2023-01-10 14:21:00,LG화학,"LG화학, 통풍 치료제 유럽 임상 3상 자진 철회",1
2023-01-10 17:46:00,LG화학,"LG화학, 금속 대체 플라스틱 소재 미쓰비시車에 적용",1
2023-01-10 17:37:00,LG화학,LG화학 금속 대체 플라스틱 日 미쓰비시 자동차에 적용,0
2023-01-10 12:06:00,LG화학,"LG화학, 미쓰비시에 ‘금속대체 플라스틱’ 공급",1
2023-01-10 10:03:00,LG화학,"[특징주] LG화학, 日 미쓰비시 ‘금속 대체 플라스틱’ 납품 소식 ...",1
2023-01-10 09:25:00,LG화학,"[특징주]LG화학, 미쓰비시 車에 경량화 소재 공급에 강세",1
2023-01-10 09:09:00,LG화학,"LG화학 품고 달리는 미쓰비시車, 8kg 가벼워진다",0
2023-01-10 09:08:00,LG화학,"LG화학 '금속 대체 플라스틱', 일본 미쓰비시 자동차에 사용",0
2023-01-10 09:06:00,LG화학,"LG화학 '금속 대체 플라스틱', 일본 미쓰비시 자동차에 사용",0
2023-01-10 08:58:00,LG화학,LG화학 ‘금속 대체 플라스틱’ 미쓰비시 자동차에 적용,0
2023-01-10 08:38:00,LG화학,LG화학 '금속 대체 플라스틱' 日 미쓰비시 자동차에 사용,0
2023-01-10 16:41:00,LG화학,"LG화학, ‘금속 대체 플라스틱’ 미쓰비시자동차에 적용",0
2023-01-10 14:30:00,LG화학,"LG화학, 미쓰비시 車 3종에 ‘금속 대체 플라스틱’ 적용",0
2023-01-10 09:32:00,LG화학,"""車펜더 4kg나 가볍게'…LG화학, 정전도장플라스틱 미쓰비시에 공급",0
2023-01-10 09:22:00,LG화학,"LG화학, 플라스틱소재 日미쓰비시 납품…車외장재 활용",1
2023-01-10 09:11:00,LG화학,"LG화학, 미쓰비시 자동차 3종에 ‘금속 대체 플라스틱’ 적용",0
2023-01-10 08:31:00,LG화학,LG화학 '금속 대체 플라스틱' 미쓰비시 자동차에 적용,0
2023-01-10 15:49:00,LG화학,LG화학 ‘금속 대체 플라스틱’ 日 미쓰비시 자동차에 적용,0
2023-01-10 12:16:00,LG화학,LG화학 첨단 소재 기술로 완성된 미쓰비시 車,1
2023-01-10 08:47:00,LG화학,"LG화학 ‘금속 대체 플라스틱’, 미쓰비시 車 들어간다",0
2023-01-10 09:20:00,LG화학,"코스피, 장 초반 보합권서 거래…LG엔솔·LG화학 3%대 강세",0
2023-01-10 17:37:00,LG화학,LG화학 금속 대체 플라스틱 日 미쓰비시 자동차에 적용,0
2023-01-10 12:06:00,LG화학,"LG화학, 미쓰비시에 ‘금속대체 플라스틱’ 공급",1
2023-01-10 10:03:00,LG화학,"[특징주] LG화학, 日 미쓰비시 ‘금속 대체 플라스틱’ 납품 소식 ...",1
2023-01-10 09:25:00,LG화학,"[특징주]LG화학, 미쓰비시 車에 경량화 소재 공급에 강세",1
2023-01-10 09:09:00,LG화학,"LG화학 품고 달리는 미쓰비시車, 8kg 가벼워진다",0
2023-01-10 09:08:00,LG화학,"LG화학 '금속 대체 플라스틱', 일본 미쓰비시 자동차에 사용",0
2023-01-10 09:06:00,LG화학,"LG화학 '금속 대체 플라스틱', 일본 미쓰비시 자동차에 사용",0
2023-01-10 08:58:00,LG화학,LG화학 ‘금속 대체 플라스틱’ 미쓰비시 자동차에 적용,0
2023-01-10 08:38:00,LG화학,LG화학 '금속 대체 플라스틱' 日 미쓰비시 자동차에 사용,0
2023-01-10 16:41:00,LG화학,"LG화학, ‘금속 대체 플라스틱’ 미쓰비시자동차에 적용",0
2023-01-10 14:30:00,LG화학,"LG화학, 미쓰비시 車 3종에 ‘금속 대체 플라스틱’ 적용",0
