날짜,종목명,기사제목,감정상태
2023-03-13 18:05:00,삼성SDI,"국민연금, 삼성전자·SDI·전기 이사 선임안건 ‘찬성’",0
2023-03-13 17:48:00,삼성SDI,"국민연금, 삼성전자·SDI·전기 이사 선임안건 모두 '찬성'키로",0
2023-03-12 18:20:00,삼성SDI,"삼성SDI, 탄소 감축 '깜짝 성과'",1
2023-03-12 11:52:00,삼성SDI,"[데이터로 보는 증시] 셀트리온·삼성SDI, 기관·외국인 주간 코스피 ...",0
2023-03-12 11:18:00,삼성SDI,코스피 외국인 순매수 1위 '삼성SDI',1
2023-03-12 11:19:00,삼성SDI,코스피 개인 순매도 1위 '삼성SDI',2
2023-03-11 09:03:00,삼성SDI,[유안타證 주간추천주]삼성SDI·삼성엔지니어링·롯데정보통신,0
2023-03-11 08:30:00,삼성SDI,"[종목현미경]""증설에 소극적이던 삼성SDI가 변했다""…'황제주' 등극하...",1
2023-03-11 08:11:00,삼성SDI,"LG엔솔 '루시드', 삼성SDI 'BMW', SK온 '제네시스'…3사3...",1
2023-03-10 16:48:00,삼성SDI,"조용히 진격하는 삼성SDI…""느린 성장 우려 해소""",1
2023-03-12 18:20:00,삼성SDI,"삼성SDI, 탄소 감축 '깜짝 성과'",1
2023-03-12 11:52:00,삼성SDI,"[데이터로 보는 증시] 셀트리온·삼성SDI, 기관·외국인 주간 코스피 ...",0
2023-03-12 11:18:00,삼성SDI,코스피 외국인 순매수 1위 '삼성SDI',1
2023-03-12 11:19:00,삼성SDI,코스피 개인 순매도 1위 '삼성SDI',2
2023-03-11 09:03:00,삼성SDI,[유안타證 주간추천주]삼성SDI·삼성엔지니어링·롯데정보통신,0
2023-03-11 08:30:00,삼성SDI,"[종목현미경]""증설에 소극적이던 삼성SDI가 변했다""…'황제주' 등극하...",1
2023-03-11 08:11:00,삼성SDI,"LG엔솔 '루시드', 삼성SDI 'BMW', SK온 '제네시스'…3사3...",1
2023-03-10 16:48:00,삼성SDI,"조용히 진격하는 삼성SDI…""느린 성장 우려 해소""",1
2023-03-10 15:46:00,삼성SDI,"[데이터로 보는 증시]SK이노베이션·삼성SDI, 기관·외국인 코스피 순...",0
2023-03-10 11:02:00,삼성SDI,"삼성SDI 최윤호 대표, 지난해 연봉 20억…절반이 상여금",0
2023-03-10 09:47:00,삼성SDI,다음 주 삼성전자·삼성SDI 등 76개 기업 정기주총 개최,0
2023-03-10 09:47:00,삼성SDI,다음 주 삼성전자·삼성SDI 등 76개 기업 정기주총 개최,0
2023-03-09 13:58:00,삼성SDI,"좋은기업연구소 ""삼성SDI·효성화학 이사 선임 안건 반대""",0
2023-03-09 10:28:00,삼성SDI,'테슬라 휘청' 힘빠진 이차전지株…삼성SDI 2%대 하락[특징주],2
2023-03-09 09:08:00,삼성SDI,"한투 ""삼성SDI, 공격적인 수주행보…목표주가 105만원으로 올렸다""",1
2023-03-09 09:01:00,삼성SDI,"한투증권, 삼성SDI 목표가↑…""공격적인 수주 행보""",1
2023-03-09 08:40:00,삼성SDI,"한국證 ""삼성SDI, 증설 속도 빨라진다…목표가↑""",1
2023-03-09 08:30:00,삼성SDI,"“삼성SDI, 공격적 수주전략에 증설도 빨라질 것”…목표가↑",1
2023-03-09 08:28:00,삼성SDI,"""삼성SDI, 목표가 85만→105만…수주 행보 공격적""-한국",1
2023-03-09 07:57:00,삼성SDI,"삼성SDI, 빨라지는 증설 속도…이제 저평가 이유 없다-한투",1
2023-03-09 08:20:00,삼성SDI,"삼성SDI, 美 실용차 업체 '쿠시먼'에 배터리 공급",1
2023-03-09 06:39:00,삼성SDI,LG엔솔 '시장 확장' 삼성SDI 'ESG' SK온 '마케팅'…사외이사...,1
2023-03-08 17:46:00,삼성SDI,[MK시그널] 삼성SDI 협력사 주가 급등,1
2023-03-08 16:37:00,삼성SDI,삼성SDI -5%·네이버 -4%…미국발 우려에 코스피 '와르르',0
2023-03-08 15:29:00,삼성SDI,"GM은 삼성SDI, 포드는 LG엔솔…숨가쁜 '배터리 합종연횡'",1
2023-03-08 14:09:00,삼성SDI,"헝가리 투자 늘린 삼성SDI, 엔지니어 교육도 헝가리에서",1
2023-03-09 06:39:00,삼성SDI,LG엔솔 '시장 확장' 삼성SDI 'ESG' SK온 '마케팅'…사외이사...,1
2023-03-08 17:46:00,삼성SDI,[MK시그널] 삼성SDI 협력사 주가 급등,1
2023-03-08 16:37:00,삼성SDI,삼성SDI -5%·네이버 -4%…미국발 우려에 코스피 '와르르',0
2023-03-08 15:29:00,삼성SDI,"GM은 삼성SDI, 포드는 LG엔솔…숨가쁜 '배터리 합종연횡'",1
2023-03-08 14:09:00,삼성SDI,"헝가리 투자 늘린 삼성SDI, 엔지니어 교육도 헝가리에서",1
2023-03-08 10:06:00,삼성SDI,"""너무 올랐나"" 2차전지株 일제히 약세…삼성SDI 3.7% 하락 [특징...",2
2023-03-08 09:33:00,삼성SDI,고개든 긴축 공포…삼성SDI 3%대 하락 [개장시황],2
2023-03-07 18:28:00,삼성SDI,삼성SDI 사내이사 작년 평균보수 19억…전영현 24억·최윤호 20억,0
2023-03-07 18:13:00,삼성SDI,"[데이터로 보는 증시]SK이노베이션·삼성SDI, 기관·외국인 코스피 순...",0
2023-03-07 15:48:00,삼성SDI,"[데이터로 보는 증시]SK이노베이션·삼성SDI, 기관·외국인 코스피 순...",0
2023-03-07 11:38:00,삼성SDI,"LG엔솔, 1월 非중국시장서 1위…삼성SDI 4위·SK온 5위",1
2023-03-07 09:23:00,삼성SDI,"[특징주]영창케미칼, 삼성SDI 게임체인저 무기물 PR 개발…세계 최초...",1
2023-03-07 08:32:00,삼성SDI,"[biz-플러스] 삼성SDI, ‘게임 체인저’ 무기물 PR 개발…삼성...",1
2023-03-07 08:18:00,삼성SDI,"2차전지 주가, 초강세 구간 진입…최우선주 삼성SDI·LG화학-삼성증권",1
2023-03-07 08:00:00,삼성SDI,"""볼보 CEO 한국 온다""…삼성SDI 협력설 '모락모락'",0
2023-03-06 22:01:00,삼성SDI,"삼성SDI, 차세대 전자재료 ‘무기물’ PR 개발 착수… ‘게임체인저’...",1
2023-03-06 18:22:00,삼성SDI,삼성SDI 이사 보수한도 2년 연속 줄인다,0
2023-03-06 15:36:00,삼성SDI,"'자린고비 경영' 삼성SDI, 배터리 호황에도 이사 보수한도 2년 연...",1
2023-03-06 18:10:00,삼성SDI,"[데이터로 보는 증시]삼성전자·삼성SDI, 기관·외국인 코스피 순매수 ...",0
2023-03-06 15:42:00,삼성SDI,"[데이터로 보는 증시]삼성전자·삼성SDI, 기관·외국인 코스피 순매수...",0
2023-03-06 16:00:00,삼성SDI,"코스피 상승…삼성SDI, GM 합작공장 설립에 6%대 ↑ [마감시황]",1
2023-03-06 15:52:00,삼성SDI,[핫스탁]삼성SDI(종합),0
2023-03-06 15:41:00,삼성SDI,"[특징주] 삼성SDI, GM과 합작공장 설립 소식에 7% 상승(종합)",1
2023-03-06 14:40:00,삼성SDI,“GM과 배터리 동맹”...삼성SDI 6%대 강세,1
2023-03-06 09:49:00,삼성SDI,[특징주] ‘GM 효과’…삼성SDI 美 합작공장 소식에 강세,1
2023-03-06 09:45:00,삼성SDI,"'GM과 합작 공장 설립' 삼성SDI, 주가 4거래일 연속 '강세'",1
2023-03-06 09:40:00,삼성SDI,"삼성SDI, GM 합작공장 설립 소식에 장 초반 2%대 강세",1
2023-03-06 09:28:00,삼성SDI,[핫스탁]삼성SDI,0
2023-03-06 09:19:00,삼성SDI,"[특징주]코윈테크, 삼성SDI 5조 규모 美배터리 합작사 추진..세계...",1
2023-03-06 09:07:00,삼성SDI,"[특징주] 삼성SDI, GM과 합작공장 설립 소식에 강세",1
2023-03-06 09:00:00,삼성SDI,"삼성SDI, GM과 합작으로 케파 증설 기대 커져 - 삼성증권",1
2023-03-06 08:56:00,삼성SDI,"삼성SDI, GM과 배터리 합작공장…목표가 72만→77만원 -삼성證",1
2023-03-06 08:19:00,삼성SDI,"""삼성SDI, GM과 '배터리 동맹'…캐파 증설 전략 변화 기대""-삼...",1
2023-03-06 09:16:00,삼성SDI,"[특징주]삼진엘앤디, 볼보 CEO 방한 후 삼성SDI 협력 가능성… 7...",1
2023-03-06 15:42:00,삼성SDI,"[데이터로 보는 증시]삼성전자·삼성SDI, 기관·외국인 코스피 순매수 ...",0
2023-03-06 15:41:00,삼성SDI,"[특징주] 삼성SDI, GM과 합작공장 설립 소식에 7% 상승(종합)",1
2023-03-06 14:40:00,삼성SDI,“GM과 배터리 동맹”...삼성SDI 6%대 강세,1
2023-03-06 09:49:00,삼성SDI,[특징주] ‘GM 효과’…삼성SDI 美 합작공장 소식에 강세,1
2023-03-06 09:45:00,삼성SDI,"'GM과 합작 공장 설립' 삼성SDI, 주가 4거래일 연속 '강세'",1
2023-03-06 09:40:00,삼성SDI,"삼성SDI, GM 합작공장 설립 소식에 장 초반 2%대 강세",1
2023-03-06 09:28:00,삼성SDI,[핫스탁]삼성SDI,0
2023-03-06 09:19:00,삼성SDI,"[특징주]코윈테크, 삼성SDI 5조 규모 美배터리 합작사 추진..세계...",1
2023-03-06 09:07:00,삼성SDI,"[특징주] 삼성SDI, GM과 합작공장 설립 소식에 강세",1
2023-03-06 09:00:00,삼성SDI,"삼성SDI, GM과 합작으로 케파 증설 기대 커져 - 삼성증권",1
2023-03-06 08:56:00,삼성SDI,"삼성SDI, GM과 배터리 합작공장…목표가 72만→77만원 -삼성證",1
2023-03-06 08:19:00,삼성SDI,"""삼성SDI, GM과 '배터리 동맹'…캐파 증설 전략 변화 기대""-삼...",1
2023-03-06 15:36:00,삼성SDI,"'자린고비 경영' 삼성SDI, 배터리 호황에도 이사 보수한도 2년 연속...",1
2023-03-06 09:16:00,삼성SDI,"[특징주]삼진엘앤디, 볼보 CEO 방한 후 삼성SDI 협력 가능성… 7...",1
2023-03-05 16:22:00,삼성SDI,"삼성SDI는 GM 美공장 채가고, LG엔솔은 日업체로…배터리 '꼬꼬무'",2
2023-03-05 08:55:00,삼성SDI,GM의 파트너가 LG엔솔 아니었어?…삼성SDI와 새롭게 손잡은 이유는,0
2023-03-05 06:31:00,삼성SDI,LG엔솔 대신 삼성SDI 택한 GM…완성차·배터리 '합종연횡' 가속,0
2023-03-05 16:05:00,삼성SDI,"[데이터로 보는 증시] 포스코케미칼·삼성SDI, 기관·외국인 주간 코스...",0
2023-03-05 09:00:00,삼성SDI,코스피 개인 순매도 1위 '삼성SDI',2
2023-03-03 20:20:00,삼성SDI,"삼성SDI, GM과 ‘동맹’…美 배터리 합작공장 설립",1
2023-03-03 19:51:00,삼성SDI,삼성SDI - GM 최대 5조 '배터리 동맹',1
2023-03-03 19:32:00,삼성SDI,"삼성SDI, GM과 함께 배터리 공장 건설…최대 50GWh 규모",1
2023-03-03 19:10:00,삼성SDI,"삼성SDI, GM과 배터리 공장 짓는다…최대 50GWh 규모",1
2023-03-03 18:53:00,삼성SDI,"삼성SDI, GM과 美에 최대 5조 규모 배터리 합작공장 설립",1
2023-03-03 18:31:00,삼성SDI,"[단독] 삼성SDI, 美 GM과 5조 '배터리 동맹'",1
2023-03-03 18:30:00,삼성SDI,"삼성SDI, GM과 美 배터리 합작공장 추진",1
2023-03-03 18:30:00,삼성SDI,"삼성SDI, GM과 손잡고 배터리 공장 짓는다…최대 50GWh 규모",1
2023-03-03 18:15:00,삼성SDI,"삼성SDI, 침묵 깨고 통큰 투자…완성차-배터리 '그물망 합작' 바람",1
2023-03-03 18:13:00,삼성SDI,"삼성SDI, GM과 배터리 합작공장 만든다…전기차 60만대 규모",1
2023-03-03 18:13:00,삼성SDI,"삼성SDI, 美 GM과 배터리 합작공장 설립",1
2023-03-03 17:37:00,삼성SDI,"삼성SDI, GM과 '5조 동맹'…美에 배터리 공장 짓는다",1
2023-03-03 16:50:00,삼성SDI,"[단독] 삼성SDI, 5조 '통큰 투자'…美 GM과 합작공장 짓는다",1
2023-03-02 16:51:00,삼성SDI,"삼성SDI, 'EU 지원금' 1200억원 받았다…헝가리 증설 속도낼 듯",1
2023-02-28 09:34:00,삼성SDI,[특징주]테슬라 데이 앞두고…LG엔솔·삼성SDI 강세,1
2023-03-06 09:07:00,삼성SDI,"[특징주] 삼성SDI, GM과 합작공장 설립 소식에 강세",1
2023-03-06 09:00:00,삼성SDI,"삼성SDI, GM과 합작으로 케파 증설 기대 커져 - 삼성증권",1
2023-03-06 08:56:00,삼성SDI,"삼성SDI, GM과 배터리 합작공장…목표가 72만→77만원 -삼성證",1
2023-03-06 08:19:00,삼성SDI,"""삼성SDI, GM과 '배터리 동맹'…캐파 증설 전략 변화 기대""-삼...",1
2023-03-05 16:22:00,삼성SDI,"삼성SDI는 GM 美공장 채가고, LG엔솔은 日업체로…배터리 '꼬꼬무'",2
2023-03-05 08:55:00,삼성SDI,GM의 파트너가 LG엔솔 아니었어?…삼성SDI와 새롭게 손잡은 이유는,0
2023-03-05 06:31:00,삼성SDI,LG엔솔 대신 삼성SDI 택한 GM…완성차·배터리 '합종연횡' 가속,0
2023-03-05 16:05:00,삼성SDI,"[데이터로 보는 증시] 포스코케미칼·삼성SDI, 기관·외국인 주간 코스...",0
2023-03-05 09:00:00,삼성SDI,코스피 개인 순매도 1위 '삼성SDI',2
2023-03-03 20:20:00,삼성SDI,"삼성SDI, GM과 ‘동맹’…美 배터리 합작공장 설립",1
2023-03-03 19:51:00,삼성SDI,삼성SDI - GM 최대 5조 '배터리 동맹',1
2023-03-03 19:32:00,삼성SDI,"삼성SDI, GM과 함께 배터리 공장 건설…최대 50GWh 규모",1
2023-03-03 19:10:00,삼성SDI,"삼성SDI, GM과 배터리 공장 짓는다…최대 50GWh 규모",1
2023-03-03 18:53:00,삼성SDI,"삼성SDI, GM과 美에 최대 5조 규모 배터리 합작공장 설립",1
2023-03-03 18:31:00,삼성SDI,"[단독] 삼성SDI, 美 GM과 5조 '배터리 동맹'",1
2023-03-03 18:30:00,삼성SDI,"삼성SDI, GM과 美 배터리 합작공장 추진",1
2023-03-03 18:30:00,삼성SDI,"삼성SDI, GM과 손잡고 배터리 공장 짓는다…최대 50GWh 규모",1
2023-03-03 18:15:00,삼성SDI,"삼성SDI, 침묵 깨고 통큰 투자…완성차-배터리 '그물망 합작' 바람",1
2023-03-03 18:13:00,삼성SDI,"삼성SDI, GM과 배터리 합작공장 만든다…전기차 60만대 규모",1
2023-03-03 18:13:00,삼성SDI,"삼성SDI, 美 GM과 배터리 합작공장 설립",1
2023-03-03 17:37:00,삼성SDI,"삼성SDI, GM과 '5조 동맹'…美에 배터리 공장 짓는다",1
2023-03-03 16:50:00,삼성SDI,"[단독] 삼성SDI, 5조 '통큰 투자'…美 GM과 합작공장 짓는다",1
2023-03-02 16:51:00,삼성SDI,"삼성SDI, 'EU 지원금' 1200억원 받았다…헝가리 증설 속도낼 듯",1
2023-02-28 09:34:00,삼성SDI,[특징주]테슬라 데이 앞두고…LG엔솔·삼성SDI 강세,1
2023-02-27 18:08:00,삼성SDI,"‘광폭행보’ 이재용, 삼성SDI 찾아 차세대 배터리 기술 점검",0
2023-02-27 17:39:00,삼성SDI,"이재용, 이번엔 삼성SDI 찾았다... 2월에만 5번 '현장경영' 강...",0
2023-02-27 17:12:00,삼성SDI,"이재용, 삼성SDI 찾아 '꿈의 배터리' 시험 생산라인 점검",1
2023-02-27 17:05:00,삼성SDI,"이재용, 이번엔 배터리…SDI 배터리 기술 점검",0
2023-02-27 17:01:00,삼성SDI,"이재용 회장, 삼성SDI 방문…차세대 배터리 기술 점검",0
2023-02-27 16:35:00,삼성SDI,전고체 배터리에 힘 싣는 이재용…삼성SDI 수원 사업장 전격 방문,0
2023-02-27 16:35:00,삼성SDI,"이재용, 삼성SDI 방문…디스플레이→반도체→TV→배터리 연이은 사업 ...",1
2023-02-27 14:21:00,삼성SDI,“당분간 코스피 박스권...삼성SDI·두산에너빌리티 주목”,0
2023-02-22 17:41:00,삼성SDI,상장사 실적 악화 속 순이익률 높아진 삼바·삼성SDI 주목,1
2023-03-03 19:51:00,삼성SDI,삼성SDI - GM 최대 5조 '배터리 동맹',1
2023-03-03 19:32:00,삼성SDI,"삼성SDI, GM과 함께 배터리 공장 건설…최대 50GWh 규모",1
2023-03-03 19:10:00,삼성SDI,"삼성SDI, GM과 배터리 공장 짓는다…최대 50GWh 규모",1
2023-03-03 18:53:00,삼성SDI,"삼성SDI, GM과 美에 최대 5조 규모 배터리 합작공장 설립",1
2023-03-03 18:31:00,삼성SDI,"[단독] 삼성SDI, 美 GM과 5조 '배터리 동맹'",1
2023-03-03 18:30:00,삼성SDI,"삼성SDI, GM과 美 배터리 합작공장 추진",1
2023-03-03 18:30:00,삼성SDI,"삼성SDI, GM과 손잡고 배터리 공장 짓는다…최대 50GWh 규모",1
2023-03-03 18:15:00,삼성SDI,"삼성SDI, 침묵 깨고 통큰 투자…완성차-배터리 '그물망 합작' 바람",1
2023-03-03 18:13:00,삼성SDI,"삼성SDI, GM과 배터리 합작공장 만든다…전기차 60만대 규모",1
2023-03-03 18:13:00,삼성SDI,"삼성SDI, 美 GM과 배터리 합작공장 설립",1
2023-03-03 17:37:00,삼성SDI,"삼성SDI, GM과 '5조 동맹'…美에 배터리 공장 짓는다",1
2023-03-03 16:50:00,삼성SDI,"[단독] 삼성SDI, 5조 '통큰 투자'…美 GM과 합작공장 짓는다",1
2023-03-02 16:51:00,삼성SDI,"삼성SDI, 'EU 지원금' 1200억원 받았다…헝가리 증설 속도낼 듯",1
2023-02-28 09:34:00,삼성SDI,[특징주]테슬라 데이 앞두고…LG엔솔·삼성SDI 강세,1
2023-02-27 18:08:00,삼성SDI,"‘광폭행보’ 이재용, 삼성SDI 찾아 차세대 배터리 기술 점검",0
2023-02-27 17:39:00,삼성SDI,"이재용, 이번엔 삼성SDI 찾았다... 2월에만 5번 '현장경영' 강...",0
2023-02-27 17:12:00,삼성SDI,"이재용, 삼성SDI 찾아 '꿈의 배터리' 시험 생산라인 점검",1
2023-02-27 17:05:00,삼성SDI,"이재용, 이번엔 배터리…SDI 배터리 기술 점검",0
2023-02-27 17:01:00,삼성SDI,"이재용 회장, 삼성SDI 방문…차세대 배터리 기술 점검",0
2023-02-27 16:35:00,삼성SDI,전고체 배터리에 힘 싣는 이재용…삼성SDI 수원 사업장 전격 방문,0
2023-02-27 16:35:00,삼성SDI,"이재용, 삼성SDI 방문…디스플레이→반도체→TV→배터리 연이은 사업 ...",1
2023-02-27 14:21:00,삼성SDI,“당분간 코스피 박스권...삼성SDI·두산에너빌리티 주목”,0
2023-02-22 17:41:00,삼성SDI,상장사 실적 악화 속 순이익률 높아진 삼바·삼성SDI 주목,1
2023-02-21 08:30:00,삼성SDI,"""삼성SDI, 배터리 3사 중 수익성 전략 가장 명확""-신한",1
2023-02-21 07:58:00,삼성SDI,"""삼성SDI, 국내 3사 중 수익성 전략 가장 명확…상저하고 전망""-...",1
2023-02-21 07:53:00,삼성SDI,"삼성SDI, 올해 상저하고 전망…탑라인 확장 기대-신한",1
2023-02-20 17:23:00,삼성SDI,"박진, 삼성SDI 등 재독기업인 만나 ""한독 경제협력 강화""",0
2023-02-14 18:13:00,삼성SDI,"[데이터로 보는 증시]삼성전자·삼성SDI, 기관·외국인 코스피 순매수 ...",0
2023-02-14 15:56:00,삼성SDI,"[데이터로 보는 증시]삼성전자·삼성SDI, 기관·외국인 코스피 순매수 ...",0
2023-03-03 17:37:00,삼성SDI,"삼성SDI, GM과 '5조 동맹'…美에 배터리 공장 짓는다",1
2023-03-03 16:50:00,삼성SDI,"[단독] 삼성SDI, 5조 '통큰 투자'…美 GM과 합작공장 짓는다",1
2023-03-02 16:51:00,삼성SDI,"삼성SDI, 'EU 지원금' 1200억원 받았다…헝가리 증설 속도낼 듯",1
2023-02-28 09:34:00,삼성SDI,[특징주]테슬라 데이 앞두고…LG엔솔·삼성SDI 강세,1
2023-02-27 18:08:00,삼성SDI,"‘광폭행보’ 이재용, 삼성SDI 찾아 차세대 배터리 기술 점검",0
2023-02-27 17:39:00,삼성SDI,"이재용, 이번엔 삼성SDI 찾았다... 2월에만 5번 '현장경영' 강...",0
2023-02-27 17:12:00,삼성SDI,"이재용, 삼성SDI 찾아 '꿈의 배터리' 시험 생산라인 점검",1
2023-02-27 17:05:00,삼성SDI,"이재용, 이번엔 배터리…SDI 배터리 기술 점검",0
2023-02-27 17:01:00,삼성SDI,"이재용 회장, 삼성SDI 방문…차세대 배터리 기술 점검",0
2023-02-27 16:35:00,삼성SDI,전고체 배터리에 힘 싣는 이재용…삼성SDI 수원 사업장 전격 방문,0
2023-02-27 16:35:00,삼성SDI,"이재용, 삼성SDI 방문…디스플레이→반도체→TV→배터리 연이은 사업 ...",1
2023-02-27 14:21:00,삼성SDI,“당분간 코스피 박스권...삼성SDI·두산에너빌리티 주목”,0
2023-02-22 17:41:00,삼성SDI,상장사 실적 악화 속 순이익률 높아진 삼바·삼성SDI 주목,1
2023-02-21 08:30:00,삼성SDI,"""삼성SDI, 배터리 3사 중 수익성 전략 가장 명확""-신한",1
2023-02-21 07:58:00,삼성SDI,"""삼성SDI, 국내 3사 중 수익성 전략 가장 명확…상저하고 전망""-...",1
2023-02-21 07:53:00,삼성SDI,"삼성SDI, 올해 상저하고 전망…탑라인 확장 기대-신한",1
2023-02-20 17:23:00,삼성SDI,"박진, 삼성SDI 등 재독기업인 만나 ""한독 경제협력 강화""",0
2023-02-14 18:13:00,삼성SDI,"[데이터로 보는 증시]삼성전자·삼성SDI, 기관·외국인 코스피 순매수 ...",0
2023-02-14 15:56:00,삼성SDI,"[데이터로 보는 증시]삼성전자·삼성SDI, 기관·외국인 코스피 순매수 ...",0
2023-02-27 16:35:00,삼성SDI,"이재용, 삼성SDI 방문…디스플레이→반도체→TV→배터리 연이은 사업 점...",1
2023-02-27 14:21:00,삼성SDI,“당분간 코스피 박스권...삼성SDI·두산에너빌리티 주목”,0
2023-02-22 17:41:00,삼성SDI,상장사 실적 악화 속 순이익률 높아진 삼바·삼성SDI 주목,1
2023-02-21 08:30:00,삼성SDI,"""삼성SDI, 배터리 3사 중 수익성 전략 가장 명확""-신한",1
2023-02-21 07:58:00,삼성SDI,"""삼성SDI, 국내 3사 중 수익성 전략 가장 명확…상저하고 전망""-...",1
2023-02-21 07:53:00,삼성SDI,"삼성SDI, 올해 상저하고 전망…탑라인 확장 기대-신한",1
2023-02-20 17:23:00,삼성SDI,"박진, 삼성SDI 등 재독기업인 만나 ""한독 경제협력 강화""",0
2023-02-14 18:13:00,삼성SDI,"[데이터로 보는 증시]삼성전자·삼성SDI, 기관·외국인 코스피 순매수 ...",0
2023-02-14 15:56:00,삼성SDI,"[데이터로 보는 증시]삼성전자·삼성SDI, 기관·외국인 코스피 순매수 ...",0
2023-02-11 09:02:00,삼성SDI,[유안타證 주간추천주]삼성전자·삼성SDI·삼성엔지니어링,0
2023-02-08 14:15:00,삼성SDI,"LG엔솔, 전기차 배터리 글로벌 2위...SK온·삼성SDI 5·6위",1
2023-02-08 11:06:00,삼성SDI,K배터리 3색 전략...LG엔솔 ‘투자’ 삼성SDI ‘기술’ SK온 ‘...,1
2023-02-08 09:18:00,삼성SDI,‘K배터리’ 엇갈린 성적표에…SK온 “수익”·LG엔솔 “투자”·삼성S...,2
2023-02-08 14:15:00,삼성SDI,"LG엔솔, 전기차 배터리 글로벌 2위...SK온·삼성SDI 5·6위",1
2023-02-08 11:06:00,삼성SDI,K배터리 3색 전략...LG엔솔 ‘투자’ 삼성SDI ‘기술’ SK온 ‘...,1
2023-02-08 09:18:00,삼성SDI,‘K배터리’ 엇갈린 성적표에…SK온 “수익”·LG엔솔 “투자”·삼성S...,2
2023-02-07 15:43:00,삼성SDI,질주하는 LG엔솔...삼성SDI '수익성' SK온 '성장' 빛났다,1
2023-02-06 18:14:00,삼성SDI,"[데이터로 보는 증시]LG전자·삼성SDI, 기관·외국인 코스피 순매수 ...",0
2023-02-06 15:48:00,삼성SDI,"[데이터로 보는 증시]LG전자·삼성SDI, 기관·외국인 코스피 순매수 ...",0
2023-02-06 15:12:00,삼성SDI,"[단독]삼성SDI, 업계 최초 '리튬에어 배터리' 연구개발 나선다",1
2023-02-06 10:31:00,삼성SDI,"“에코프로비엠, 삼성SDI-경쟁사 간 공급계약에 타격?…끄떡없고, 성장...",2
2023-02-06 08:16:00,삼성SDI,"더블유씨피, 올해 본격화…삼성SDI 해외 거점 확대 수혜주 부각-신한",1
2023-02-06 06:31:00,삼성SDI,[이번주 추천주] 실적 탄탄·수주 모멘텀 풍부 삼성SDI·현대로템 등 ...,1
2023-02-04 09:02:00,삼성SDI,[유안타證 주간추천주]삼성전자·삼성SDI·삼성엔지니어링,0
2023-02-04 09:02:00,삼성SDI,[유안타證 주간추천주]삼성전자·삼성SDI·삼성엔지니어링,0
2023-02-02 04:09:00,삼성SDI,'각'만 잡던 BMW·볼보 변심…원통 만드는 LG엔솔·삼성SDI 바빠지...,0
2023-02-01 18:14:00,삼성SDI,"[데이터로 보는 증시]삼성SDI·SK하이닉스, 기관·외국인 코스피 순매...",0
2023-02-01 15:54:00,삼성SDI,사상 최대 실적에 성과급 ‘잭팟’…삼성SDI-연봉 40％·LG엔솔-기본...,1
2023-02-01 15:43:00,삼성SDI,'역대급 실적'에 성과급 두둑…LG엔솔·삼성SDI 직원 얼마씩 받나,1
2023-02-01 15:41:00,삼성SDI,"[데이터로 보는 증시]삼성SDI·SK하이닉스, 기관·외국인 코스피 순매...",0
2023-02-01 06:10:00,삼성SDI,"1월에만 15.9% 오른 삼성SDI ""바닥 지났나""…""90층 간다""",1
2023-01-31 15:07:00,삼성SDI,’역대 최대 실적’ 삼성SDI…북미 수주 모멘텀 기대감↑,1
2023-01-31 14:32:00,삼성SDI,"“LG엔솔 의존은 그만”…포스코케미칼, 삼성SDI 40조 계약에 목표가...",1
2023-01-31 09:25:00,삼성SDI,"""삼성SDI와 사상 최대 양극재 공급계약""…포스코케미칼 강세",1
2023-01-31 09:17:00,삼성SDI,"[특징주] 포스코케미칼, 삼성SDI와 양극재 공급계약에 상승세",1
2023-01-31 07:01:00,삼성SDI,"포스코케미칼, 삼성SDI에 40조원 규모 양극재 공급한다[뒷북비즈]",1
2023-01-31 09:21:00,삼성SDI,"[특징주] 포스코케미칼, 삼성SDI와 역대 최대 수주 계약에 강세",1
2023-01-31 09:21:00,삼성SDI,"[특징주] 포스코케미칼, 삼성SDI와 역대 최대 수주 계약에 강세",1
2023-01-31 09:21:00,삼성SDI,"[특징주]미래컴퍼니, 삼성SDI ‘꿈의 배터리’ 생산… 정부 과제 협약...",1
2023-01-31 09:17:00,삼성SDI,"[특징주] 포스코케미칼, 삼성SDI와 양극재 공급계약에 상승세",1
2023-01-31 07:01:00,삼성SDI,"포스코케미칼, 삼성SDI에 40조원 규모 양극재 공급한다[뒷북비즈]",1
2023-01-31 09:03:00,삼성SDI,"삼성SDI, 유럽 전기차 시장 회복…수익성 개선 기대함-키움",1
2023-01-31 09:00:00,삼성SDI,"키움證 “삼성SDI, 경기 둔화 시기 선방… 전기차 수요 우려 불식”",2
2023-01-31 07:56:00,삼성SDI,"삼성SDI, 경기둔화 시기에 선방한 실적-키움증권",1
2023-01-31 08:59:00,삼성SDI,"하이證 ""삼성SDI, 북미 신공장 건설 기대…목표가 6%↑""",1
2023-01-31 08:37:00,삼성SDI,"삼성SDI, 북미 신공장 모멘텀 가능성...목표가↑",1
2023-01-31 08:03:00,삼성SDI,"""삼성SDI, 2차전지 업황 개선 기대…목표가↑""-DS",1
2023-01-31 07:32:00,삼성SDI,"""매크로 불확실…삼성SDI P5 적용 프리미엄 전기차 판매는 견조할 것...",2
2023-01-31 07:28:00,삼성SDI,"삼성SDI, '젠5' 중대형 전지 매출 30%…수익성 개선-IBK",1
